CUST_ID,LAST_NAME,FIRST_NAME,STREET_ADDRESS,POSTAL_CODE,CITY_ID,CITY,STATE_PROVINCE_ID,STATE_PROVINCE,COUNTRY_ID,COUNTRY,CONTINENT_ID,CONTINENT,AGE,COMMUTE_DISTANCE,CREDIT_BALANCE,EDUCATION,EMAIL,FULL_TIME,GENDER,HOUSEHOLD_SIZE,INCOME,INCOME_LEVEL,INSUFF_FUNDS_INCIDENTS,JOB_TYPE,LATE_MORT_RENT_PMTS,MARITAL_STATUS,MORTGAGE_AMT,NUM_CARS,NUM_MORTGAGES,PET,PROMOTION_RESPONSE,RENT_OWN,SEG,WORK_EXPERIENCE,YRS_CURRENT_EMPLOYER,YRS_CUSTOMER,YRS_RESIDENCE,COUNTRY_CODE,USERNAME
1198189,Marseille,Adi,,,10250,Itaquera,1135,Sao Paulo,112,Brazil,13,South America,72,3,17,Doctorate,Adi.Marseille@oraclemail.com,No,Male,1,26686,"A: Below 30,000",0,Professional,0,S,0,1,0,Other,0,Own,10,20,4,4,4,BR,guest3150
1198302,Masci,Airmid,,,65096,Rasgao,1135,Sao Paulo,112,Brazil,13,South America,30,10,259,Masters,Airmid.Masci@oraclemail.com,No,Female,4,44028,"B: 30,000 - 49,999",2,Clerical,4,M,0,2,0,Unknown,0,Rent,3,4,3,3,2,BR,guest3309
1198357,Brazzi,Dvimurdhan,,,105823,Guararema,1135,Sao Paulo,112,Brazil,13,South America,18,0,0,High School,Dvimurdhan.Brazzi@oraclemail.com,Yes,Male,5,16913,"A: Below 30,000",0,Business,0,M,0,1,0,Dog,0,Rent,1,4,0,1,2,BR,guest1718
1193229,Flores,Hope,201 I U Willets Rd ,11507-1516,51851,Albertson,1079,New York,102,United States,11,North America,65,4,223,Masters,Hope.Flores@oraclemail.com,No,Female,2,53283,"C: 50,000 - 69,999",0,Skilled,0,S,0,1,0,Unknown,0,Rent,9,45,21,3,7,US,guest1125
1193775,Koch,Pearl,150 William St.,10001,35726,New York,1079,New York,102,United States,11,North America,57,13,415,High School,Pearl.Koch@oraclemail.com,Yes,Female,2,45515,"B: 30,000 - 49,999",0,Professional,0,S,140000,1,1,Unknown,0,Own,9,34,28,10,6,US,guest1375
1193891,Hyde,Jannie,272 First Ave.,10032,35726,New York,1079,New York,102,United States,11,North America,55,7,202,Masters,Jannie.Hyde@oraclemail.com,Yes,Female,2,83228,"D: 70,000 - 89,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,10,10,0,4,US,guest1163
1194084,Cannon,Floyd,2000 Marcus Ave ,11042-1036,91882,New Hyde Park,1079,New York,102,United States,11,North America,20,5,0,Associates,Floyd.Cannon@oraclemail.com,Yes,Male,3,11343,"A: Below 30,000",0,Labor,0,S,0,1,0,Dog,0,,1,1,1,1,20,US,guest3499
1194285,David,Lizzie,45 Park Ave,10703,10228,Yonkers,1079,New York,102,United States,11,North America,66,4,214,Masters,Lizzie.David@oraclemail.com,No,Female,1,67204,"C: 50,000 - 69,999",0,Business,0,S,0,0,0,Unknown,0,Rent,9,46,4,3,9,US,guest2746
1029479,Nigoyev,Chane,,,65122,Barueri,1135,Sao Paulo,112,Brazil,13,South America,43,21,464,Doctorate,Chane.Nigoyev@oraclemail.com,Yes,Male,7,39825,"B: 30,000 - 49,999",2,None,1,M,260000,2,2,Dog,0,Own,6,22,12,6,20,BR,guest2073
1029953,Clavijero,Abhimatjit,,,22922,Piracaia,1135,Sao Paulo,112,Brazil,13,South America,17,-1,0,LessThanHS,Abhimatjit.Clavijero@oraclemail.com,,Male,10,668,"A: Below 30,000",0,Business,0,S,0,0,0,Unknown,0,,1,3,,0,17,BR,guest3327
1030303,Von Hoesslin,Joi,,,10266,Vinhedo,1135,Sao Paulo,112,Brazil,13,South America,51,0,470,Associates,Joi.Von Hoesslin@oraclemail.com,,Female,4,29496,"A: Below 30,000",2,Business,2,M,0,3,0,Unknown,0,Rent,7,8,,3,17,BR,guest3012
1030327,Recio,Dru,,,35771,Boa Barrinha,1135,Sao Paulo,112,Brazil,13,South America,27,9,590,High School,Dru.Recio@oraclemail.com,Yes,Male,1,34317,"B: 30,000 - 49,999",1,Business,1,S,226000,1,1,Dog,0,Own,4,4,2,2,2,BR,guest199
1030720,Glenn,Elliott,Board Secretary Kline Place,7065,85995,Rahway,1079,New York,102,United States,11,North America,22,3,654,Bachelors,Elliott.Glenn@oraclemail.com,Yes,Male,1,90555,"E: 90,000 - 109,999",0,Clerical,0,S,238000,1,1,Dog,0,Own,4,4,1,4,1,US,guest218
1030893,Oleshuk,Hiral,,,103943,Ribeirao do Pote,1135,Sao Paulo,112,Brazil,13,South America,55,20,245,Doctorate,Hiral.Oleshuk@oraclemail.com,Yes,Male,2,59405,"C: 50,000 - 69,999",1,Business,0,M,37874,2,1,Other,0,Own,8,28,22,4,2,BR,guest674
1031429,Duchovny,Karkasa,,,106694,Santos,1135,Sao Paulo,112,Brazil,13,South America,59,18,198,LessThanHS,Karkasa.Duchovny@oraclemail.com,Yes,Male,2,16200,"A: Below 30,000",1,Professional,1,M,4069,2,1,Unknown,0,Own,8,31,18,0,1,BR,guest791
1031479,Snider,Thelma,1470 Deharo Street,94109,111457,San Francisco,1134,California,102,United States,11,North America,76,-1,191,Doctorate,Thelma.Snider@oraclemail.com,,Female,2,79781,"D: 70,000 - 89,999",0,Business,0,M,0,1,0,Unknown,0,Own,10,4,,5,5,US,guest2245
1031514,Hendricks,Efrain,1012 Madison Ave ,07065-1803,85995,Rahway,1079,New York,102,United States,11,North America,59,18,486,Bachelors,Efrain.Hendricks@oraclemail.com,Yes,Male,2,27159,"A: Below 30,000",1,Business,0,M,32091,2,1,Dog,0,Own,8,14,14,0,2,US,guest549
1031895,Mcbride,Marci,500 Washington St Ste 300,70130,111457,San Francisco,1134,California,102,United States,11,North America,67,14,200,Doctorate,Marci.Mcbride@oraclemail.com,No,Female,2,101145,"E: 90,000 - 109,999",0,Skilled,0,M,0,2,0,Other,0,Own,8,47,3,3,30,US,guest793
1032724,Wiggins,Zelma,2749 Hyde Street,94217,111457,San Francisco,1134,California,102,United States,11,North America,23,14,191,Associates,Zelma.Wiggins@oraclemail.com,Yes,Female,1,11186,"A: Below 30,000",0,Scientific,0,S,0,1,0,Unknown,0,Rent,5,4,3,3,3,US,guest3031
1033124,Vincent,Sean,55 Lake Avenue North,1655,35800,Worcester,1136,Massachusetts,102,United States,11,North America,31,21,979,Doctorate,Sean.Vincent@oraclemail.com,Yes,Male,1,63968,"C: 50,000 - 69,999",2,Professional,2,S,226000,1,1,Dog,0,Own,4,2,2,6,2,US,guest257
1033577,Raymond,Evangeline,409 W Broadway ,02127-2245,35811,South Boston,1136,Massachusetts,102,United States,11,North America,48,13,478,High School,Evangeline.Raymond@oraclemail.com,Yes,Female,4,1435,"A: Below 30,000",1,Professional,3,S,290000,2,2,Unknown,0,Own,7,4,4,4,16,US,guest2401
1033665,Lee,George,60 Wadsworth St,2142,91111,Cambridge,1136,Massachusetts,102,United States,11,North America,40,27,196,High School,George.Lee@oraclemail.com,Yes,Male,1,16371,"A: Below 30,000",0,Professional,0,S,0,1,0,Unknown,0,Rent,6,3,3,3,19,US,guest2250
1033972,Franks,Noe,330 Brookline Avenue,2215,69120,Boston,1136,Massachusetts,102,United States,11,North America,36,0,703,Associates,Noe.Franks@oraclemail.com,Yes,Male,1,65025,"C: 50,000 - 69,999",2,Services,2,S,214000,1,1,Unknown,0,Own,4,1,1,3,3,US,guest229
1034138,Flowers,Twila,1260 South Loop Road,94502,92572,Alameda,1134,California,102,United States,11,North America,16,2,0,Unknown,Twila.Flowers@oraclemail.com,No,Female,9,9875,"A: Below 30,000",0,Skilled,0,S,0,0,0,Unknown,0,,1,5,0,0,16,US,guest1374
1034389,Powell,Mai,70 School Street,2401,69750,Brockton,1136,Massachusetts,102,United States,11,North America,58,6,108,Bachelors,Mai.Powell@oraclemail.com,No,Female,2,76745,"D: 70,000 - 89,999",0,Professional,0,M,0,2,0,Dog,0,Own,8,33,7,2,22,US,guest643
1034432,Rose,Matt,111 Covington Street,2101,69120,Boston,1136,Massachusetts,102,United States,11,North America,40,34,35,Doctorate,Matt.Rose@oraclemail.com,Yes,Male,7,100130,"E: 90,000 - 109,999",0,Business,0,M,390000,2,2,Other,0,Own,6,11,9,6,6,US,guest2943
1034578,Davidson,Rosalinda,221 Fitzgerald Dr,2745,111839,New Bedford,1136,Massachusetts,102,United States,11,North America,64,8,308,Doctorate,Rosalinda.Davidson@oraclemail.com,Yes,Female,2,42928,"B: 30,000 - 49,999",1,Clerical,0,M,0,2,0,Other,0,Rent,8,46,14,9,3,US,guest753
1034584,Baldwin,Bernard,850 Church St ,02745-1431,111839,New Bedford,1136,Massachusetts,102,United States,11,North America,22,9,1294,Associates,Bernard.Baldwin@oraclemail.com,Yes,Male,2,114152,"F: 110,000 - 129,999",1,Business,0,M,0,2,0,Other,0,Rent,2,1,1,1,1,US,guest244
1034809,Manning,Dillon,104 Randolph Rd,1606,35800,Worcester,1136,Massachusetts,102,United States,11,North America,66,19,169,High School,Dillon.Manning@oraclemail.com,Yes,Male,2,6203,"A: Below 30,000",0,Clerical,0,M,0,2,0,Unknown,0,Own,8,19,5,11,20,US,guest858
1034933,Manyam,Madie,,,35772,Pirapitingui,1135,Sao Paulo,112,Brazil,13,South America,61,5,122,Associates,Madie.Manyam@oraclemail.com,Yes,Female,3,20276,"A: Below 30,000",0,Labor,0,S,180000,1,1,Unknown,0,Own,9,19,10,5,2,BR,guest1046
1035042,Nema,Garnik,,,89544,Cubatao,1135,Sao Paulo,112,Brazil,13,South America,80,-1,97,High School,Garnik.Nema@oraclemail.com,,Male,1,9699,"A: Below 30,000",0,Scientific,0,S,0,1,0,Unknown,0,Rent,10,47,,15,5,BR,guest2067
1035590,Castro,Fletcher,1249 Boylston Ave,2215,69120,Boston,1136,Massachusetts,102,United States,11,North America,61,11,305,Associates,Fletcher.Castro@oraclemail.com,Yes,Male,2,5222,"A: Below 30,000",3,Professional,3,M,26968,2,1,Other,0,Own,8,33,10,5,23,US,guest792
1035731,Legout,Acyutayu,,,92045,Morungaba,1135,Sao Paulo,112,Brazil,13,South America,63,0,354,Bachelors,Acyutayu.Legout@oraclemail.com,Yes,Male,2,49601,"B: 30,000 - 49,999",3,Business,1,M,19404,2,1,Dog,0,Own,8,1,1,12,21,BR,guest932
1079825,Parrish,Margaret,1717 W Merced Ave,91790,23263,West Covina,1134,California,102,United States,11,North America,18,1,0,High School,Margaret.Parrish@oraclemail.com,Yes,Female,2,26294,"A: Below 30,000",0,Professional,0,S,0,1,0,Other,0,,1,4,1,3,18,US,guest3363
1079864,Norman,Emilia,29033 Shadow Valley Ln,91350,36338,Saugus,1134,California,102,United States,11,North America,48,4,247,High School,Emilia.Norman@oraclemail.com,Yes,Female,3,16949,"A: Below 30,000",1,Scientific,2,S,0,1,0,Unknown,0,Rent,7,11,8,3,19,US,guest2760
1080284,Solis,Chasity,550 S. Main St.,92668,10529,Orange,1134,California,102,United States,11,North America,29,2,120,Bachelors,Chasity.Solis@oraclemail.com,Yes,Female,1,110449,"F: 110,000 - 129,999",0,Business,0,S,0,1,0,Unknown,0,Rent,5,9,1,1,1,US,guest3084
1080345,Downs,Robert,Miller Ave,92806,49174,Anaheim,1134,California,102,United States,11,North America,75,-1,137,Associates,Robert.Downs@oraclemail.com,,Male,1,8205,"A: Below 30,000",0,Business,0,S,0,1,0,Dog,0,Own,10,53,,6,6,US,guest2479
1080382,Moon,Lucile,8699 Holder St ,90620-3614,60859,Buena Park,1134,California,102,United States,11,North America,32,2,292,Masters,Lucile.Moon@oraclemail.com,No,Female,2,33676,"B: 30,000 - 49,999",0,Services,1,S,0,1,0,Unknown,0,Rent,5,7,3,5,5,US,guest4166
1080513,Mcintyre,Rosalind,4400 Ramsdell Ave ,91214-3461,10765,La Crescenta,1134,California,102,United States,11,North America,38,9,302,Associates,Rosalind.Mcintyre@oraclemail.com,Yes,Male,1,168,"A: Below 30,000",2,Professional,2,S,202000,1,1,Unknown,0,Own,4,17,9,3,4,US,guest45
1080557,Miles,Casandra,5630 Cerritos Ave ,90630-4721,10757,Cypress,1134,California,102,United States,11,North America,39,5,38,Doctorate,Casandra.Miles@oraclemail.com,Yes,Female,3,90069,"E: 90,000 - 109,999",1,None,2,S,152000,1,1,Dog,0,Own,5,6,2,6,4,US,guest3775
1080634,Holder,Emanuel,28866 King Arthur Ct,90275,86056,Rancho Palos Verdes,1134,California,102,United States,11,North America,19,2,0,Associates,Emanuel.Holder@oraclemail.com,No,Male,7,16964,"A: Below 30,000",0,Labor,0,S,0,0,0,Cat,0,,1,2,2,2,19,US,guest1887
1081065,Lawson,Jin-Hua,500 West Temple Street,90009,79886,Los Angeles,1134,California,102,United States,11,North America,32,1,1294,Masters,Jin-Hua.Lawson@oraclemail.com,Yes,Female,2,101760,"E: 90,000 - 109,999",1,Business,0,M,292000,2,1,Other,0,Own,2,6,6,1,0.8,US,guest100
1081160,Rivers,Elliott,225 North Hill Street   Room #409,90058,79886,Los Angeles,1134,California,102,United States,11,North America,69,3,246,LessThanHS,Elliott.Rivers@oraclemail.com,Yes,Male,2,63463,"C: 50,000 - 69,999",0,Clerical,1,M,0,2,0,Dog,0,Own,8,47,1,8,3,US,guest503
1082132,Bishop,Tracy,5250 Ralston Street ,93003,65054,Ventura,1134,California,102,United States,11,North America,68,10,163,Masters,Tracy.Bishop@oraclemail.com,Yes,Male,2,76294,"D: 70,000 - 89,999",1,Skilled,0,M,0,2,0,Cat,0,Rent,8,24,2,8,1,US,guest541
1081380,Sheppard,Darla,One International Place,2110,69120,Boston,1136,Massachusetts,102,United States,11,North America,38,12,148,LessThanHS,Darla.Sheppard@oraclemail.com,Yes,Male,1,17365,"A: Below 30,000",0,Professional,0,S,214000,1,1,Dog,0,Own,4,14,8,4,3,US,guest1233
1081500,House,Marcelino,9300 E Imperial Hwy Rm 150,90242,36326,Downey,1134,California,102,United States,11,North America,49,24,181,Masters,Marcelino.House@oraclemail.com,Yes,Male,3,82802,"D: 70,000 - 89,999",0,Business,0,M,130000,2,2,Other,0,Own,6,6,6,10,5,US,guest1868
1081512,Cole,Kristen,20700 Ventura Blvd,91364,10754,Woodland Hills,1134,California,102,United States,11,North America,54,0,147,LessThanHS,Kristen.Cole@oraclemail.com,No,Female,3,28528,"A: Below 30,000",0,Skilled,2,S,0,1,0,Cat,0,Rent,7,10,1,3,15,US,guest3002
1081537,Ramsey,Rafael,100 S Raymond Ave,91801,23526,Alhambra,1134,California,102,United States,11,North America,46,21,40,Masters,Rafael.Ramsey@oraclemail.com,Yes,Male,6,54483,"C: 50,000 - 69,999",1,Business,2,M,50000,1,1,Cat,0,Own,6,3,3,5,19,US,guest1547
1081648,Holloway,Shanna,1619 S Robertson Blvd,90089,79886,Los Angeles,1134,California,102,United States,11,North America,46,0,407,Associates,Shanna.Holloway@oraclemail.com,,Female,4,31549,"B: 30,000 - 49,999",0,Business,0,M,0,3,0,Unknown,0,Rent,7,12,,1,17,US,guest3070
1081715,Drake,Brittany,5130 Riverside Dr ,91710-4130,55219,Chino,1134,California,102,United States,11,North America,66,13,283,Masters,Brittany.Drake@oraclemail.com,No,Female,2,64041,"C: 50,000 - 69,999",0,Professional,0,M,0,2,0,Unknown,0,Rent,8,25,5,5,3,US,guest493
1081925,Navarro,Duncan,401 E Chapman Ave ,92870-6101,76697,Placentia,1134,California,102,United States,11,North America,28,12,730,Doctorate,Duncan.Navarro@oraclemail.com,No,Male,5,108181,"E: 90,000 - 109,999",1,Professional,2,M,0,1,0,Other,0,Rent,3,8,3,3,3,US,guest3766
1081992,Lancaster,Tory,11460 Warner Ave Fl 3,92708-2529,10791,Fountain Valley,1134,California,102,United States,11,North America,22,36,780,High School,Tory.Lancaster@oraclemail.com,Yes,Male,1,24988,"A: Below 30,000",1,Business,1,S,0,1,0,Unknown,0,Rent,4,1,1,5,2,US,guest388
1082069,Blackwell,Major,16027 Ventura Blvd.,91436,50581,Encino,1134,California,102,United States,11,North America,19,7,0,High School,Major.Blackwell@oraclemail.com,Yes,Male,7,32447,"B: 30,000 - 49,999",0,Clerical,0,S,0,1,0,Dog,0,,1,3,1,1,19,US,guest1101
1082185,Trevino,Blanca,11804 Pocasset Dr,90601,50551,Whittier,1134,California,102,United States,11,North America,52,0,495,LessThanHS,Blanca.Trevino@oraclemail.com,,Female,2,49569,"B: 30,000 - 49,999",0,Business,2,M,0,2,0,Unknown,0,Rent,7,22,,7,15,US,guest2672
1082469,Sampson,Charlie,1100 N Eastern Ave Ste 200,90067,79886,Los Angeles,1134,California,102,United States,11,North America,72,1,101,Doctorate,Charlie.Sampson@oraclemail.com,No,Male,2,114755,"F: 110,000 - 129,999",0,Business,0,M,0,2,0,Other,0,Own,10,1,1,12,31,US,guest2996
1082522,Sykes,Wendy,100 South Anaheim Boulevard,92807,49174,Anaheim,1134,California,102,United States,11,North America,62,4,64,High School,Wendy.Sykes@oraclemail.com,Yes,Female,2,27677,"A: Below 30,000",1,Professional,0,M,20846,2,1,Unknown,0,Own,8,6,6,3,1,US,guest865
1149174,Wuorinen,Thanh,15 KING STREET,EH48 1,108075,BATHGATE,1113,,129,United Kingdom,14,Europe,28,5,789,Bachelors,Thanh.Wuorinen@oraclemail.com,Yes,Male,1,92125,"E: 90,000 - 109,999",0,Skilled,0,S,238000,1,1,Dog,0,Own,4,3,1,4,1,GB,guest449
1149467,Rosario,Adelkria,12 CARLTON HOUSE TERRACE,SW1Y 5,56355,SW1,1113,,129,United Kingdom,14,Europe,69,-1,215,LessThanHS,Adelkria.Rosario@oraclemail.com,,Male,1,9614,"A: Below 30,000",0,Labor,0,S,0,1,0,Unknown,0,Rent,9,23,,2,6,GB,guest1483
1149562,Gishian,Tereza,,HG4 1,11825,RIPON,1113,,129,United Kingdom,14,Europe,34,2,124,High School,Tereza.Gishian@oraclemail.com,No,Female,2,8444,"A: Below 30,000",0,Services,1,S,0,1,0,Unknown,0,Rent,5,14,3,5,1,GB,guest4383
1149613,Gariel,Stuart,186 WRAGBY ROAD,LN2 4,73807,LINCOLN,1113,,129,United Kingdom,14,Europe,50,24,359,Doctorate,Stuart.Gariel@oraclemail.com,Yes,Male,1,37032,"B: 30,000 - 49,999",2,Professional,1,S,120000,1,1,Unknown,0,Own,6,15,5,2,20,GB,guest1837
1149683,Pisa,Lin-Do,42 EARLHAM WEST CENTRE,NR5 8,49066,NORWICH,1113,,129,United Kingdom,14,Europe,35,3,130,Masters,Lin-Do.Pisa@oraclemail.com,No,Female,4,78992,"D: 70,000 - 89,999",0,Skilled,1,M,0,2,0,Unknown,0,Rent,3,3,3,5,5,GB,guest2883
1150176,Keshab,Cirayu,33 BOURNE VALE,RG17 0,53093,HUNGERFORD,1113,,129,United Kingdom,14,Europe,32,28,912,Masters,Cirayu.Keshab@oraclemail.com,Yes,Male,1,76639,"D: 70,000 - 89,999",1,Business,1,S,238000,1,1,Dog,0,Own,4,12,6,2,1,GB,guest265
1150555,Nitschke,Clare,A32,BT74 6,37328,ENNISKILLEN,1113,,129,United Kingdom,14,Europe,60,7,124,Masters,Clare.Nitschke@oraclemail.com,No,Female,2,31174,"B: 30,000 - 49,999",0,Professional,2,M,0,2,0,Cat,0,Own,8,30,11,6,21,GB,guest846
1150753,Ghazian,Chi-Young,38 BAIRSTOW STREET,FY1 5,100903,BLACKPOOL,1113,,129,United Kingdom,14,Europe,68,3,78,LessThanHS,Chi-Young.Ghazian@oraclemail.com,Yes,Male,2,12310,"A: Below 30,000",0,Business,1,M,0,2,0,Dog,0,Own,8,35,1,4,4,GB,guest702
1150771,Duke,Abdu,23 HIGH STREET,SN16 9,11658,MALMESBURY,1113,,129,United Kingdom,14,Europe,32,37,501,Masters,Abdu.Duke@oraclemail.com,Yes,Male,1,88260,"D: 70,000 - 89,999",1,Professional,1,S,0,1,0,Unknown,0,Rent,4,1,1,5,1,GB,guest339
1150844,Avogadro,Advika,202 WHITCHURCH ROAD,SY1 4,93894,SHREWSBURY,1113,,129,United Kingdom,14,Europe,66,8,377,Associates,Advika.Avogadro@oraclemail.com,Yes,Male,2,60666,"C: 50,000 - 69,999",0,Services,0,M,0,2,0,Other,0,Own,8,16,3,12,4,GB,guest844
1150887,Sumedh,Paul,JORDANSTOWN ROAD,BT37 0,84597,NEWTOWNABBEY,1113,,129,United Kingdom,14,Europe,64,16,67,Masters,Paul.Sumedh@oraclemail.com,Yes,Male,2,81740,"D: 70,000 - 89,999",1,Sales,0,M,18315,2,1,Cat,0,Own,8,11,11,12,24,GB,guest607
1151097,Hofmeyr,Adhirukma,18 RIVER STREET,TR1 2,11726,TRURO,1113,,129,United Kingdom,14,Europe,64,18,282,Bachelors,Adhirukma.Hofmeyr@oraclemail.com,Yes,Male,2,117906,"F: 110,000 - 129,999",3,Business,1,M,0,2,0,Dog,0,Own,8,28,28,12,27,GB,guest911
1151598,Venditti,Berthold,10 LULWORTH ROAD,PR8 2,67546,SOUTHPORT,1113,,129,United Kingdom,14,Europe,24,12,361,Associates,Berthold.Venditti@oraclemail.com,Yes,Male,2,118166,"F: 110,000 - 129,999",0,Scientific,0,M,0,2,0,Unknown,0,Rent,2,4,2,2,2,GB,guest437
1151633,Renault,Adita,62 VICTORIA STREET,SW1E 6,37361,SW1,1113,,129,United Kingdom,14,Europe,64,4,268,Masters,Adita.Renault@oraclemail.com,No,Male,2,63445,"C: 50,000 - 69,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,35,19,1,7,GB,guest3638
1151872,O'Doherty,Devya,RUSS HILL ROAD,RH6 0,101807,CHARLWOOD,1113,,129,United Kingdom,14,Europe,16,0,0,Unknown,Devya.O'Doherty@oraclemail.com,No,Male,2,21185,"A: Below 30,000",0,Professional,0,S,0,0,0,Cat,0,,1,6,0,2,16,GB,guest1691
1152067,Tatian,Irving,20 GREAT PORTLAND STREET,W1W 8,24529,W1,1113,,129,United Kingdom,14,Europe,68,2,96,Doctorate,Irving.Tatian@oraclemail.com,No,Male,1,116162,"F: 110,000 - 129,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,39,3,11,3,GB,guest2433
1124066,Nishimura,Shouta,,,11522,Goi,1112,Tokyo,128,Japan,16,Asia,61,11,398,Doctorate,Shouta.Nishimura@oraclemail.com,Yes,Male,3,40918,"B: 30,000 - 49,999",0,Professional,0,S,0,1,0,Unknown,0,Rent,9,27,10,5,8,JP,guest1005
1127967,Ono,Mitsuki,,,82178,Kurihama,1112,Tokyo,128,Japan,16,Asia,64,14,269,Doctorate,Mitsuki.Ono@oraclemail.com,Yes,Female,3,39096,"B: 30,000 - 49,999",0,Professional,0,S,0,1,0,Unknown,0,Rent,9,45,8,3,10,JP,guest1398
1124213,Yamazaki,Souta,,,60955,Ryugasaki,1112,Tokyo,128,Japan,16,Asia,20,20,0,Associates,Souta.Yamazaki@oraclemail.com,Yes,Male,6,35795,"B: 30,000 - 49,999",0,Skilled,0,S,0,1,0,Other,0,,1,5,2,3,20,JP,guest4264
1125193,Maeda,Souta,,,11499,Kozaki,1112,Tokyo,128,Japan,16,Asia,64,19,19,Masters,Souta.Maeda@oraclemail.com,Yes,Male,2,28775,"A: Below 30,000",0,Sales,0,M,0,2,0,Cat,0,Rent,8,12,12,9,5,JP,guest821
1125486,Saito,Haruka,,,110876,Anesaki,1112,Tokyo,128,Japan,16,Asia,19,12,0,LessThanHS,Haruka.Saito@oraclemail.com,Yes,Female,3,2911,"A: Below 30,000",0,Professional,0,S,0,1,0,Other,0,,1,2,0,3,19,JP,guest1509
1125789,Takahashi,Hiroto,,,24275,Kano,1112,Tokyo,128,Japan,16,Asia,52,4,441,LessThanHS,Hiroto.Takahashi@oraclemail.com,Yes,Male,2,37184,"B: 30,000 - 49,999",0,Sales,2,M,10000,1,1,Cat,0,Own,6,28,4,1,15,JP,guest1224
1125923,Hamada,Mihane,,,52054,Abiko,1112,Tokyo,128,Japan,16,Asia,49,7,463,High School,Mihane.Hamada@oraclemail.com,Yes,Female,2,41532,"B: 30,000 - 49,999",1,Professional,1,S,140000,2,1,Unknown,0,Own,7,29,14,6,16,JP,guest2705
1126002,Matsuo,Miyu,,,11532,Tsurumai,1112,Tokyo,128,Japan,16,Asia,29,0,68,Associates,Miyu.Matsuo@oraclemail.com,No,Female,3,44975,"B: 30,000 - 49,999",0,Services,2,S,0,1,0,Unknown,0,Rent,5,1,1,3,3,JP,guest3838
1126174,Nakajima,Haruki,,,109658,Kemigawacho,1112,Tokyo,128,Japan,16,Asia,31,34,616,Associates,Haruki.Nakajima@oraclemail.com,Yes,Male,1,29212,"A: Below 30,000",2,Business,2,S,0,1,0,Unknown,0,Rent,4,6,1,3,1,JP,guest165
1126230,Higa,Taisei,,,37129,Machibo,1112,Tokyo,128,Japan,16,Asia,40,16,119,Doctorate,Taisei.Higa@oraclemail.com,Yes,Male,4,119064,"F: 110,000 - 129,999",0,Business,0,M,0,1,0,Unknown,0,Rent,6,2,2,1,6,JP,guest1485
1126252,Nakajima,Kouki,,,95457,Nadono,1112,Tokyo,128,Japan,16,Asia,69,13,499,Masters,Kouki.Nakajima@oraclemail.com,Yes,Male,2,65170,"C: 50,000 - 69,999",0,Business,0,M,0,2,0,Cat,0,Rent,8,9,5,10,4,JP,guest976
1171976,Yamashita,Hiroto,,,54202,Tokorozawa,1112,Tokyo,128,Japan,16,Asia,23,15,793,High School,Hiroto.Yamashita@oraclemail.com,Yes,Male,1,5367,"A: Below 30,000",1,Professional,1,S,226000,1,1,Dog,0,Own,4,4,2,2,2,JP,guest210
1172402,Komatsu,Haruki,,,70828,Hazamato,1112,Tokyo,128,Japan,16,Asia,67,-1,115,Doctorate,Haruki.Komatsu@oraclemail.com,,Male,1,42549,"B: 30,000 - 49,999",0,Business,0,S,0,1,0,Unknown,0,Rent,9,47,,11,4,JP,guest2062
1172712,Fukazawa,Haruru,,,71790,Hon-gyotoku,1112,Tokyo,128,Japan,16,Asia,33,0,316,Masters,Haruru.Fukazawa@oraclemail.com,No,Female,2,25238,"A: Below 30,000",0,Business,1,S,0,1,0,Unknown,0,Rent,5,3,1,5,5,JP,guest3574
1172714,Fujii,Kaito,,,83792,Funabashi,1112,Tokyo,128,Japan,16,Asia,55,3,372,LessThanHS,Kaito.Fujii@oraclemail.com,Yes,Male,2,21025,"A: Below 30,000",1,Business,1,M,29126,2,1,Dog,0,Own,8,13,13,11,4,JP,guest884
1172934,Nishimura,Shouta,,,53879,Katsuura,1112,Tokyo,128,Japan,16,Asia,48,9,198,Bachelors,Shouta.Nishimura@oraclemail.com,Yes,Male,5,105687,"E: 90,000 - 109,999",0,Skilled,0,M,50000,2,2,Other,0,Own,6,3,3,6,1,JP,guest1945
1173466,Chiba,Mizuki,,,11507,Ryokecho,1112,Tokyo,128,Japan,16,Asia,67,3,468,LessThanHS,Mizuki.Chiba@oraclemail.com,No,Female,2,27754,"A: Below 30,000",0,Business,0,M,0,2,0,Dog,0,Rent,8,22,1,10,4,JP,guest806
1173690,Yamazaki,Shouta,,,11528,Ichinomiya,1112,Tokyo,128,Japan,16,Asia,31,11,6,Bachelors,Shouta.Yamazaki@oraclemail.com,No,Male,3,48935,"B: 30,000 - 49,999",1,Business,3,M,270000,2,1,Dog,0,Own,3,2,2,4,4,JP,guest4620
1173711,Murakami,Haruru,,,71904,Chigasaki,1112,Tokyo,128,Japan,16,Asia,27,8,0,Bachelors,Haruru.Murakami@oraclemail.com,Yes,Female,1,75985,"D: 70,000 - 89,999",0,Skilled,0,S,188000,1,1,Other,0,Own,5,4,1,4,1,JP,guest4092
